Company,Row,Year,Data,Section,Row_Label,Notes,Consistency test
VerdaTyres Corp,45,2013,973777.449759384,CO2 emissions,Total CO2,,
VerdaTyres Corp,46,2013,0.711637406770442,CO2 emissions,Total CO2 - KPI,,
VerdaTyres Corp,1,2014,54.0,ISO 14001,Total no. of sites,,
VerdaTyres Corp,2,2014,54.0,ISO 14001,ISO 14001 sites,,
VerdaTyres Corp,3,2014,0.9994,ISO 14001,% certified sites,,
VerdaTyres Corp,5,2014,1354620.76198052,Production,Production,,
VerdaTyres Corp,7,2014,11279336.9081972,Water,Water intake,,
VerdaTyres Corp,8,2014,8.32656432321788,Water,Water intake - KPI,,
VerdaTyres Corp,10,2014,5939198.60512406,Energy,Total Electricity,,
VerdaTyres Corp,11,2014,868608.690208396,Energy,Renewable Electricity Purchased,,
VerdaTyres Corp,12,2014,5070589.91491566,Energy,Non-Renewable Electricity Purchased,,
VerdaTyres Corp,13,2014,43430.4345104198,Energy,Self-generated AND consumed electricity on-site,,
VerdaTyres Corp,14,2014,193643.86759403,Energy,Purchased Steam,,
VerdaTyres Corp,15,2014,0.0,Energy,Sold Electricity,,
VerdaTyres Corp,16,2014,0.0,Energy,Sold Steam,,
VerdaTyres Corp,17,2014,5710027.20261197,Energy,Natural Gas,,
VerdaTyres Corp,18,2014,106793.764418211,Energy,Coal,,
VerdaTyres Corp,19,2014,207377.75667947,Energy,Propane,,
VerdaTyres Corp,20,2014,287426.577890947,Energy,Fuel Oil,,
VerdaTyres Corp,21,2014,93607.1831602381,Energy,Diesel,,
VerdaTyres Corp,22,2014,18051.2981759628,Energy,Petrol,,
VerdaTyres Corp,23,2014,0.0,Energy,Biomass,,
VerdaTyres Corp,24,2014,0.0,Energy,Waste tires,,
VerdaTyres Corp,25,2014,441255.95428037,Energy,LPG,,
VerdaTyres Corp,26,2014,2368.68998503485,Energy,Other,,
VerdaTyres Corp,28,2014,12999750.8999203,Energy,Total energy,,
VerdaTyres Corp,29,2014,9.59659800349881,Energy,Total energy - KPI,,
VerdaTyres Corp,31,2014,320332.526066532,CO2 emissions,Natural Gas,,
VerdaTyres Corp,32,2014,10145.40761973,CO2 emissions,Coal,,
VerdaTyres Corp,33,2014,13085.5364464746,CO2 emissions,Propane,,
VerdaTyres Corp,34,2014,22246.8171287593,CO2 emissions,Fuel Oil,,
VerdaTyres Corp,35,2014,6936.29227217364,CO2 emissions,Diesel,,
VerdaTyres Corp,36,2014,1250.95496359422,CO2 emissions,Petrol,,
VerdaTyres Corp,37,2014,0.0,CO2 emissions,Biomass,,
VerdaTyres Corp,38,2014,0.0,CO2 emissions,Waste tires,,
VerdaTyres Corp,39,2014,24754.4590351288,CO2 emissions,LPG,,
VerdaTyres Corp,40,2014,170.308809924006,CO2 emissions,Other,,
VerdaTyres Corp,41,2014,398922.302342316,CO2 emissions,Total CO2 - Scope 1,,
VerdaTyres Corp,43,2014,633823.739364458,CO2 emissions,Total CO2 - Scope 2,,
VerdaTyres Corp,45,2014,1032746.04170677,CO2 emissions,Total CO2,,
VerdaTyres Corp,46,2014,0.762387577905458,CO2 emissions,Total CO2 - KPI,,
VerdaTyres Corp,1,2015,55.0,ISO 14001,Total no. of sites,,
VerdaTyres Corp,2,2015,55.0,ISO 14001,ISO 14001 sites,,
VerdaTyres Corp,3,2015,1.0,ISO 14001,% certified sites,,
VerdaTyres Corp,5,2015,1401007.02027595,Production,Production,,
VerdaTyres Corp,7,2015,12454601.6636524,Water,Water intake,,
VerdaTyres Corp,8,2015,8.88974964679282,Water,Water intake - KPI,,
VerdaTyres Corp,10,2015,5985163.22396166,Energy,Total Electricity,,
VerdaTyres Corp,11,2015,923212.328425547,Energy,Renewable Electricity Purchased,,
VerdaTyres Corp,12,2015,5061950.89553611,Energy,Non-Renewable Electricity Purchased,,
VerdaTyres Corp,13,2015,46160.6164212773,Energy,Self-generated AND consumed electricity on-site,,
VerdaTyres Corp,14,2015,180059.35227313,Energy,Purchased Steam,,
VerdaTyres Corp,15,2015,0.0,Energy,Sold Electricity,,
VerdaTyres Corp,16,2015,0.0,Energy,Sold Steam,,
VerdaTyres Corp,17,2015,6332425.69126214,Energy,Natural Gas,,
VerdaTyres Corp,18,2015,87309.9526795849,Energy,Coal,,
VerdaTyres Corp,19,2015,219597.082577658,Energy,Propane,,
VerdaTyres Corp,20,2015,282497.297843945,Energy,Fuel Oil,,
VerdaTyres Corp,21,2015,96190.1986197199,Energy,Diesel,,
VerdaTyres Corp,22,2015,18045.6144157553,Energy,Petrol,,
VerdaTyres Corp,23,2015,0.0,Energy,Biomass,,
VerdaTyres Corp,24,2015,0.0,Energy,Waste tires,,
VerdaTyres Corp,25,2015,489339.250257907,Energy,LPG,,
VerdaTyres Corp,26,2015,2260.71575750936,Energy,Other,,
VerdaTyres Corp,28,2015,13692888.379649,Energy,Total energy,,
VerdaTyres Corp,29,2015,9.77360440131986,Energy,Total energy - KPI,,
VerdaTyres Corp,31,2015,355249.081279806,CO2 emissions,Natural Gas,,
VerdaTyres Corp,32,2015,8294.44550456057,CO2 emissions,Coal,,
VerdaTyres Corp,33,2015,13856.5759106502,CO2 emissions,Propane,,
VerdaTyres Corp,34,2015,21865.2908531213,CO2 emissions,Fuel Oil,,
VerdaTyres Corp,35,2015,7127.69371772125,CO2 emissions,Diesel,,
VerdaTyres Corp,36,2015,1250.56107901184,CO2 emissions,Petrol,,
VerdaTyres Corp,37,2015,0.0,CO2 emissions,Biomass,,
VerdaTyres Corp,38,2015,0.0,CO2 emissions,Waste tires,,
VerdaTyres Corp,39,2015,27451.9319394686,CO2 emissions,LPG,,
VerdaTyres Corp,40,2015,162.545462964923,CO2 emissions,Other,,
VerdaTyres Corp,41,2015,435258.125747305,CO2 emissions,Total CO2 - Scope 1,,
VerdaTyres Corp,43,2015,632743.861942014,CO2 emissions,Total CO2 - Scope 2,,
VerdaTyres Corp,45,2015,1068001.98768932,CO2 emissions,Total CO2,,
VerdaTyres Corp,46,2015,0.762310232734567,CO2 emissions,Total CO2 - KPI,,
VerdaTyres Corp,1,2016,55.0,ISO 14001,Total no. of sites,,
VerdaTyres Corp,2,2016,55.0,ISO 14001,ISO 14001 sites,,
VerdaTyres Corp,3,2016,1.0,ISO 14001,% certified sites,,
VerdaTyres Corp,5,2016,1502714.04925414,Production,Production,,
VerdaTyres Corp,7,2016,12532899.7166911,Water,Water intake,,
VerdaTyres Corp,8,2016,8.34017604541042,Water,Water intake - KPI,,
VerdaTyres Corp,10,2016,6025541.11953624,Energy,Total Electricity,,
VerdaTyres Corp,11,2016,977644.953853534,Energy,Renewable Electricity Purchased,,
VerdaTyres Corp,12,2016,5047896.16568271,Energy,Non-Renewable Electricity Purchased,,
VerdaTyres Corp,13,2016,48882.2476926767,Energy,Self-generated AND consumed electricity on-site,,
VerdaTyres Corp,14,2016,192141.204372493,Energy,Purchased Steam,,
VerdaTyres Corp,15,2016,0.0,Energy,Sold Electricity,,
VerdaTyres Corp,16,2016,0.0,Energy,Sold Steam,,
VerdaTyres Corp,17,2016,5952513.96925066,Energy,Natural Gas,,
VerdaTyres Corp,18,2016,78656.737851383,Energy,Coal,,
VerdaTyres Corp,19,2016,194293.13871392,Energy,Propane,,
VerdaTyres Corp,20,2016,264639.984508781,Energy,Fuel Oil,,
VerdaTyres Corp,21,2016,107710.222869608,Energy,Diesel,,
VerdaTyres Corp,22,2016,18589.9416565681,Energy,Petrol,,
VerdaTyres Corp,23,2016,0.0,Energy,Biomass,,
VerdaTyres Corp,24,2016,0.0,Energy,Waste tires,,
VerdaTyres Corp,25,2016,476274.931774168,Energy,LPG,,
VerdaTyres Corp,26,2016,2224.36480903108,Energy,Other,,
VerdaTyres Corp,28,2016,13312585.6153428,Energy,Total energy,,
VerdaTyres Corp,29,2016,8.85902785160653,Energy,Total energy - KPI,,
VerdaTyres Corp,31,2016,333936.033674962,CO2 emissions,Natural Gas,,
VerdaTyres Corp,32,2016,7472.39009588139,CO2 emissions,Coal,,
VerdaTyres Corp,33,2016,12259.8970528483,CO2 emissions,Propane,,
VerdaTyres Corp,34,2016,20483.1348009797,CO2 emissions,Fuel Oil,,
VerdaTyres Corp,35,2016,7981.32751463792,CO2 emissions,Diesel,,
VerdaTyres Corp,36,2016,1288.28295680017,CO2 emissions,Petrol,,
VerdaTyres Corp,37,2016,0.0,CO2 emissions,Biomass,,
VerdaTyres Corp,38,2016,0.0,CO2 emissions,Waste tires,,
VerdaTyres Corp,39,2016,26719.0236725308,CO2 emissions,LPG,,
VerdaTyres Corp,40,2016,159.931829769335,CO2 emissions,Other,,
VerdaTyres Corp,41,2016,410300.02159841,CO2 emissions,Total CO2 - Scope 1,,
VerdaTyres Corp,43,2016,630987.020710338,CO2 emissions,Total CO2 - Scope 2,,
VerdaTyres Corp,45,2016,1041287.04230875,CO2 emissions,Total CO2,,
VerdaTyres Corp,46,2016,0.692937583717662,CO2 emissions,Total CO2 - KPI,,
VerdaTyres Corp,1,2017,55.0,ISO 14001,Total no. of sites,,
VerdaTyres Corp,2,2017,55.0,ISO 14001,ISO 14001 sites,,
VerdaTyres Corp,3,2017,1.0,ISO 14001,% certified sites,,
VerdaTyres Corp,5,2017,1561904.22036519,Production,Production,,
VerdaTyres Corp,7,2017,13870715.63954,Water,Water intake,,
VerdaTyres Corp,8,2017,8.88064418975502,Water,Water intake - KPI,,
VerdaTyres Corp,10,2017,5500562.5221017,Energy,Total Electricity,,
VerdaTyres Corp,11,2017,936471.597555527,Energy,Renewable Electricity Purchased,,
VerdaTyres Corp,12,2017,4564090.92454617,Energy,Non-Renewable Electricity Purchased,,
VerdaTyres Corp,13,2017,46823.5798777764,Energy,Self-generated AND consumed electricity on-site,,
VerdaTyres Corp,14,2017,194843.189011499,Energy,Purchased Steam,,
VerdaTyres Corp,15,2017,0.0,Energy,Sold Electricity,,
VerdaTyres Corp,16,2017,0.0,Energy,Sold Steam,,
VerdaTyres Corp,17,2017,6151725.99344926,Energy,Natural Gas,,
VerdaTyres Corp,18,2017,72736.7084295173,Energy,Coal,,
VerdaTyres Corp,19,2017,224096.181669167,Energy,Propane,,
VerdaTyres Corp,20,2017,214997.794275852,Energy,Fuel Oil,,
VerdaTyres Corp,21,2017,103306.955305087,Energy,Diesel,,
VerdaTyres Corp,22,2017,17793.8214466326,Energy,Petrol,,
VerdaTyres Corp,23,2017,0.0,Energy,Biomass,,
VerdaTyres Corp,24,2017,0.0,Energy,Waste tires,,
VerdaTyres Corp,25,2017,482999.173688181,Energy,LPG,,
VerdaTyres Corp,26,2017,2536.31143385523,Energy,Other,,
VerdaTyres Corp,28,2017,12965598.6508107,Energy,Total energy,,
VerdaTyres Corp,29,2017,8.30114835580585,Energy,Total energy - KPI,,
VerdaTyres Corp,31,2017,345111.828232503,CO2 emissions,Natural Gas,,
VerdaTyres Corp,32,2017,6909.98730080415,CO2 emissions,Coal,,
VerdaTyres Corp,33,2017,14140.4690633244,CO2 emissions,Propane,,
VerdaTyres Corp,34,2017,16640.8292769509,CO2 emissions,Fuel Oil,,
VerdaTyres Corp,35,2017,7655.04538810695,CO2 emissions,Diesel,,
VerdaTyres Corp,36,2017,1233.11182625164,CO2 emissions,Petrol,,
VerdaTyres Corp,37,2017,0.0,CO2 emissions,Biomass,,
VerdaTyres Corp,38,2017,0.0,CO2 emissions,Waste tires,,
VerdaTyres Corp,39,2017,27096.253643907,CO2 emissions,LPG,,
VerdaTyres Corp,40,2017,182.360792094191,CO2 emissions,Other,,
VerdaTyres Corp,41,2017,418969.885523943,CO2 emissions,Total CO2 - Scope 1,,
VerdaTyres Corp,43,2017,570511.365568271,CO2 emissions,Total CO2 - Scope 2,,
VerdaTyres Corp,45,2017,989481.251092214,CO2 emissions,Total CO2,,
VerdaTyres Corp,46,2017,0.633509557238318,CO2 emissions,Total CO2 - KPI,,
VerdaTyres Corp,1,2018,56.0,ISO 14001,Total no. of sites,,
VerdaTyres Corp,2,2018,56.0,ISO 14001,ISO 14001 sites,,
VerdaTyres Corp,3,2018,1.0,ISO 14001,% certified sites,,
VerdaTyres Corp,5,2018,1485019.28574157,Production,Production,,
VerdaTyres Corp,7,2018,11740235.6819064,Water,Water intake,,
VerdaTyres Corp,8,2018,7.90577994146636,Water,Water intake - KPI,,
VerdaTyres Corp,10,2018,6051659.65768308,Energy,Total Electricity,,
VerdaTyres Corp,11,2018,1078709.24512321,Energy,Renewable Electricity Purchased,,
VerdaTyres Corp,12,2018,4972950.41255987,Energy,Non-Renewable Electricity Purchased,,
VerdaTyres Corp,13,2018,53935.4622561605,Energy,Self-generated AND consumed electricity on-site,,
VerdaTyres Corp,14,2018,206683.123133036,Energy,Purchased Steam,,
VerdaTyres Corp,15,2018,0.0,Energy,Sold Electricity,,
VerdaTyres Corp,16,2018,0.0,Energy,Sold Steam,,
VerdaTyres Corp,17,2018,6422270.33153488,Energy,Natural Gas,,
VerdaTyres Corp,18,2018,56947.8246720369,Energy,Coal,,
VerdaTyres Corp,19,2018,236815.884726534,Energy,Propane,,
VerdaTyres Corp,20,2018,214564.880229867,Energy,Fuel Oil,,
VerdaTyres Corp,21,2018,104829.298155711,Energy,Diesel,,
VerdaTyres Corp,22,2018,17702.7940257968,Energy,Petrol,,
VerdaTyres Corp,23,2018,0.0,Energy,Biomass,,
VerdaTyres Corp,24,2018,0.0,Energy,Waste tires,,
